delta,p,corr_p,t,p_t (two),p_t (one)
98,0.0,1e-05,-6.410203718332931,5.301320086173464e-09,2.650660043086732e-09
99,2e-05,2e-05,-4.354638618213087,3.393772198669131e-05,1.6968860993345654e-05
100,1e-05,1e-05,-4.445229214510264,2.35142772195299e-05,1.175713860976495e-05
101,2e-05,2e-05,-4.711249474804042,8.129947865600638e-06,4.064973932800319e-06
102,0.0,1e-05,-5.062891109872093,2.2502394077852995e-06,1.1251197038926497e-06
103,0.0,1e-05,-7.719113411985221,1.1008995384231476e-11,5.504497692115738e-12
104,0.0,1e-05,-4.619979844293536,1.1980814759394926e-05,5.990407379697463e-06
105,0.0,1e-05,-5.418595832970881,4.549469444198894e-07,2.274734722099447e-07
106,0.0,1e-05,-5.5115521181314024,2.912902896248879e-07,1.4564514481244396e-07
107,3e-05,3e-05,-4.316293420684865,3.85934978338313e-05,1.929674891691565e-05
108,0.0,1e-05,-6.000625858085754,3.353992816535902e-08,1.676996408267951e-08
109,1e-05,1e-05,-4.404170800240302,2.7297192862281988e-05,1.3648596431140994e-05
110,7e-05,7e-05,-4.168981848555454,6.609243663392708e-05,3.304621831696354e-05
111,1e-05,1e-05,-5.025378048806419,2.2798421667621137e-06,1.1399210833810568e-06
112,0.0,1e-05,-6.778621348207647,9.349662975435745e-10,4.674831487717872e-10
113,0.0,1e-05,-5.763842589367145,9.542894182574212e-08,4.771447091287106e-08
114,0.0,1e-05,-5.857512758217819,6.380976844576519e-08,3.1904884222882595e-08
115,0.0,1e-05,-5.7477714612925555,1.0752973927525835e-07,5.376486963762918e-08
116,1e-05,1e-05,-4.624143169096252,1.1496959790257992e-05,5.748479895128996e-06
117,0.00013,0.00013,-3.860434635281695,0.00020330374205845424,0.00010165187102922712
118,0.0,1e-05,-8.139682143111342,1.6600039273217193e-12,8.300019636608597e-13
119,1e-05,1e-05,-4.746878581924759,7.12679438663584e-06,3.56339719331792e-06
120,0.0,1e-05,-7.3111031084109355,7.683870104317636e-11,3.841935052158818e-11
121,0.0,1e-05,-6.578438915803734,2.4345870782545875e-09,1.2172935391272937e-09
122,0.0,1e-05,-7.681798873576326,1.225901222893662e-11,6.12950611446831e-12
123,0.0,1e-05,-5.938758542496766,4.4629339332716654e-08,2.2314669666358327e-08
124,0.0,1e-05,-6.320714508858806,7.725295108101944e-09,3.862647554050972e-09
125,0.0,1e-05,-5.65604632900191,1.5449585251659698e-07,7.724792625829849e-08
126,0.0,1e-05,-6.290015505426895,1.0095815510046994e-08,5.047907755023497e-09
127,0.0,1e-05,-7.970969887832987,3.2067538122241175e-12,1.6033769061120588e-12
128,0.0,1e-05,-6.951316578117139,4.1922322299143737e-10,2.0961161149571868e-10
129,0.0,1e-05,-8.051240026338073,2.0306366915927055e-12,1.0153183457963528e-12
130,0.0,1e-05,-8.037431536246109,2.3143051697011065e-12,1.1571525848505533e-12
131,0.0,1e-05,-7.027565136617485,3.012662632911132e-10,1.506331316455566e-10
132,0.0,1e-05,-6.04684895635853,3.0432562118176136e-08,1.5216281059088068e-08
133,0.0,1e-05,-5.327969261079533,6.668787649664887e-07,3.3343938248324435e-07
134,0.0,1e-05,-6.949018047589631,4.510915725626597e-10,2.2554578628132986e-10
135,0.0,1e-05,-6.360686671474059,7.023388908602873e-09,3.5116944543014365e-09
136,0.0,1e-05,-5.089394082787059,1.7612353744089252e-06,8.806176872044626e-07
137,0.0,1e-05,-6.081335589387257,2.306793071304356e-08,1.153396535652178e-08
138,0.0,1e-05,-8.804041541810282,8.32524816707796e-14,4.16262408353898e-14
139,0.0,1e-05,-7.223034292816142,1.3363224447674522e-10,6.681612223837261e-11
140,0.0,1e-05,-5.389431880062278,5.044244490653956e-07,2.522122245326978e-07
141,0.0,1e-05,-5.943284900160019,4.856010501185097e-08,2.4280052505925483e-08
142,0.0,1e-05,-10.041537361517777,9.835228366994463e-17,4.9176141834972313e-17
143,0.0,1e-05,-7.5049739872444965,2.8501888376341794e-11,1.4250944188170897e-11
144,0.0,1e-05,-6.7431172545655365,1.250819628182532e-09,6.25409814091266e-10
145,0.0,1e-05,-7.114587896852758,2.0341337519327945e-10,1.0170668759663973e-10
146,0.0,1e-05,-6.599993358126313,2.183314036245214e-09,1.091657018122607e-09
147,0.0,1e-05,-8.652910812126814,1.12032074687178e-13,5.6016037343589e-14
148,0.0,1e-05,-8.28686063350776,7.435012742446733e-13,3.7175063712233664e-13
149,0.0,1e-05,-7.39306358859335,4.8840509967081326e-11,2.4420254983540663e-11
150,0.0,1e-05,-8.741830436094679,8.037878783762719e-14,4.0189393918813596e-14
151,0.0,1e-05,-6.884133026474505,6.402961816367328e-10,3.201480908183664e-10
152,0.0,1e-05,-6.849813539161549,6.574965280308103e-10,3.2874826401540516e-10
153,0.0,1e-05,-7.512866207989412,2.7384596037655327e-11,1.3692298018827663e-11
154,0.0,1e-05,-7.779661709939639,9.606149927493959e-12,4.803074963746979e-12
155,0.0,1e-05,-8.099533965086433,1.7067412301235167e-12,8.533706150617583e-13
156,0.0,1e-05,-8.348184119388662,4.598398894933437e-13,2.2991994474667187e-13
157,0.0,1e-05,-8.282691541755106,6.302682340385026e-13,3.151341170192513e-13
158,0.0,1e-05,-6.7622264181780505,9.902620951681612e-10,4.951310475840806e-10
159,0.0,1e-05,-7.683353621709437,1.2288325860670195e-11,6.144162930335098e-12
160,0.0,1e-05,-7.29162349834186,7.963053155424096e-11,3.981526577712048e-11
161,0.0,1e-05,-8.75275665354717,7.626491345152771e-14,3.8132456725763857e-14
162,0.0,1e-05,-8.942841867891024,2.386835713398197e-14,1.1934178566990984e-14
163,0.0,1e-05,-9.863491745457772,2.4215104452759933e-16,1.2107552226379967e-16
164,0.0,1e-05,-6.981345123247664,4.080918882621902e-10,2.040459441310951e-10
165,0.0,1e-05,-6.771443604675153,1.114347292940194e-09,5.57173646470097e-10
166,0.0,1e-05,-8.782138937647899,6.735312563613699e-14,3.3676562818068495e-14
167,0.0,1e-05,-8.105075194651972,1.6348900161191435e-12,8.174450080595718e-13
168,0.0,1e-05,-9.627931012115237,1.1362372317412566e-15,5.681186158706283e-16
169,0.0,1e-05,-6.20712382485721,1.341416783361392e-08,6.70708391680696e-09
170,0.0,1e-05,-6.329790596803603,7.423408843268431e-09,3.7117044216342154e-09
171,0.0,1e-05,-6.797083128133145,1.1881840635831746e-09,5.940920317915873e-10
