dist,p,t,p_t_2,p_t_1,oddsratio,p_f_2,p_f_1,chi2,p_chi_2,p_chi_1,dof,ex
0.4553999999999939,0.28108,0.4433383978665945,0.6628147219714957,0.33140736098574786,1.0747011952191234,0.6128179236152919,0.30640896180764593,0.2561239639985753,0.6127956369785834,0.3063978184892917,1,"[[ 244.5  255.5]
 [ 244.5  255.5]]"
0.4554999999999939,0.06722,1.8504167833563372,0.08080431625002588,0.04040215812501294,1.2120328650940895,0.1455714295286747,0.07278571476433734,2.117660245632576,0.14560884144845163,0.07280442072422581,1,"[[ 243.  257.]
 [ 243.  257.]]"
0.4555999999999939,0.31145,0.45883146774112404,0.6518948389153825,0.32594741945769123,1.06631299734748,0.6574877508379833,0.32874387541899164,0.19661658962506418,0.6574658104929172,0.3287329052464586,1,"[[ 236.  264.]
 [ 236.  264.]]"
0.4556999999999939,0.29839,0.3768445758127996,0.7118144441276405,0.35590722206382025,1.0661157024793388,0.657949768780004,0.328974884390002,0.19605018884834519,0.6579280889973839,0.32896404449869193,1,"[[ 246.  254.]
 [ 246.  254.]]"
0.4557999999999939,0.09705,1.4197690067415218,0.17427909987401213,0.08713954993700607,1.1834061135371179,0.2054803210674585,0.10274016053372925,1.6028273875115704,0.2055029885175165,0.10275149425875825,1,"[[ 239.5  260.5]
 [ 239.5  260.5]]"
0.45589999999999387,0.39206,0.30189276325598097,0.7662426560211081,0.38312132801055404,1.0326221700267502,0.8492940125823347,0.42464700629116736,0.03611325115562404,0.8492818074338562,0.4246409037169281,1,"[[ 236.  264.]
 [ 236.  264.]]"
0.45599999999999385,0.04078,-2.6198880185175746,0.017536185749457107,0.008768092874728553,0.799127640036731,0.08765455280283396,0.04382727640141698,2.916,0.08770502998202367,0.04385251499101184,1,"[[ 250.  250.]
 [ 250.  250.]]"
0.45609999999999384,0.24091,0.7945466303660794,0.4382552905370374,0.2191276452685187,1.0920224869495383,0.5270696922974446,0.2635348461487223,0.4000784153694124,0.5270487626891925,0.26352438134459627,1,"[[ 246.5  253.5]
 [ 246.5  253.5]]"
0.45619999999999383,0.03267,1.6485671924889236,0.1185517693147523,0.05927588465737615,1.2614591222186158,0.07652379814066285,0.03826189907033142,3.1361129000644024,0.0765761071993705,0.03828805359968525,1,"[[ 248.5  251.5]
 [ 248.5  251.5]]"
0.4562999999999938,0.15842,0.9596162302465064,0.3507312599416823,0.17536562997084115,1.1366610293992039,0.34268947167059594,0.17134473583529797,0.900360144057623,0.34268516165281054,0.17134258082640527,1,"[[ 245.  255.]
 [ 245.  255.]]"
0.4563999999999938,0.00754,2.047500443105236,0.05865454496411444,0.02932727248205722,1.3580042206813385,0.01895517859618603,0.009477589298093015,5.501438652328366,0.019000835349815153,0.009500417674907577,1,"[[ 233.  267.]
 [ 233.  267.]]"
0.4564999999999938,0.43602,0.21544915434710282,0.8318396007994462,0.4159198003997231,1.0244570534142046,0.8990134066711775,0.44950670333558873,0.016108312291850405,0.8990048834350832,0.4495024417175416,1,"[[ 229.5  270.5]
 [ 229.5  270.5]]"
0.4565999999999938,0.51066,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1,"[[ 225.  275.]
 [ 225.  275.]]"
0.4566999999999938,0.00469,2.924429761347668,0.010114782693658814,0.005057391346829407,1.389882084442754,0.011315559163474185,0.0056577795817370925,6.409254964168259,0.01135270408108149,0.005676352040540745,1,"[[ 240.5  259.5]
 [ 240.5  259.5]]"
0.45679999999999377,0.40375,-0.28410823428622733,0.7796204948391627,0.38981024741958137,0.9684741488020177,0.849451398109847,0.4247256990549235,0.036036901787430325,0.8494393066302081,0.42471965331510403,1,"[[ 242.  258.]
 [ 242.  258.]]"
0.45689999999999376,0.03974,1.7492409455292424,0.09728079493572371,0.048640397467861855,1.2519118308591992,0.08734718438728632,0.04367359219364316,2.9216563266483915,0.08739811004820751,0.043699055024103754,1,"[[ 239.  261.]
 [ 239.  261.]]"
