dist,p,t,p_t_2,p_t_1
0.44700000000000006,3e-05,3.894027652359272,0.0001880728647618994,9.40364323809497e-05
0.44800000000000006,0.00502,3.0125282373660816,0.0032975170041452135,0.0016487585020726067
0.44800000000000006,0.00497,3.0125282373660816,0.0032975170041452135,0.0016487585020726067
0.44900000000000007,1e-05,5.312697961798789,6.790573502889947e-07,3.3952867514449734e-07
0.44900000000000007,1e-05,5.312697961798789,6.790573502889947e-07,3.3952867514449734e-07
0.45000000000000007,0.0009,3.456448339533238,0.0008602380228930044,0.0004301190114465022
0.45000000000000007,0.00106,3.456448339533238,0.0008602380228930044,0.0004301190114465022
0.45100000000000007,1e-05,7.395541807265091,5.506565736588644e-11,2.753282868294322e-11
0.45100000000000007,1e-05,7.395541807265091,5.506565736588644e-11,2.753282868294322e-11
0.45200000000000007,0.00022,3.5947875193026797,0.0005239785160692044,0.0002619892580346022
0.45200000000000007,0.00021,3.5947875193026797,0.0005239785160692044,0.0002619892580346022
0.45300000000000007,5e-05,4.47155891176629,2.0915316837013818e-05,1.0457658418506909e-05
0.45300000000000007,5e-05,4.47155891176629,2.0915316837013818e-05,1.0457658418506909e-05
0.45400000000000007,0.00018,3.4202802404967603,0.000928415088837908,0.000464207544418954
0.45400000000000007,0.00029,3.4202802404967603,0.000928415088837908,0.000464207544418954
0.45500000000000007,1e-05,5.1051867524148165,1.8683322460111165e-06,9.341661230055583e-07
0.45500000000000007,1e-05,5.1051867524148165,1.8683322460111165e-06,9.341661230055583e-07
0.45600000000000007,1e-05,5.611542302892367,1.879819133165969e-07,9.399095665829845e-08
0.45600000000000007,1e-05,5.611542302892367,1.879819133165969e-07,9.399095665829845e-08
0.4570000000000001,1e-05,6.776045395799242,9.401929012218193e-10,4.700964506109097e-10
0.4570000000000001,1e-05,6.776045395799242,9.401929012218193e-10,4.700964506109097e-10
0.4580000000000001,1e-05,4.7940844971006555,5.830208502107635e-06,2.9151042510538176e-06
0.4580000000000001,1e-05,4.7940844971006555,5.830208502107635e-06,2.9151042510538176e-06
0.4590000000000001,1e-05,5.3471195965248155,6.281360029734676e-07,3.140680014867338e-07
0.4590000000000001,1e-05,5.3471195965248155,6.281360029734676e-07,3.140680014867338e-07
0.4600000000000001,1e-05,6.9028948469094145,5.110660793083893e-10,2.5553303965419466e-10
0.4600000000000001,1e-05,6.9028948469094145,5.110660793083893e-10,2.5553303965419466e-10
0.4610000000000001,1e-05,4.671840164776766,9.527923227654283e-06,4.763961613827141e-06
0.4610000000000001,1e-05,4.671840164776766,9.527923227654283e-06,4.763961613827141e-06
0.4620000000000001,1e-05,6.455305348954992,4.251550688589886e-09,2.125775344294943e-09
0.4620000000000001,1e-05,6.455305348954992,4.251550688589886e-09,2.125775344294943e-09
0.4630000000000001,9e-05,3.546383806508741,0.0006009328533684693,0.00030046642668423465
0.4630000000000001,6e-05,3.546383806508741,0.0006009328533684693,0.00030046642668423465
0.4640000000000001,0.00118,3.0960352610274913,0.0025596086631683836,0.0012798043315841918
0.4640000000000001,0.00098,3.0960352610274913,0.0025596086631683836,0.0012798043315841918
0.4650000000000001,0.00027,3.2464190181880794,0.0016046834570300889,0.0008023417285150444
0.4650000000000001,0.00024,3.2464190181880794,0.0016046834570300889,0.0008023417285150444
0.4660000000000001,0.00238,3.163360008008741,0.0020775237688890574,0.0010387618844445287
0.4660000000000001,0.00218,3.163360008008741,0.0020775237688890574,0.0010387618844445287
0.4670000000000001,0.01364,2.1502436586871836,0.034013196399155454,0.017006598199577727
0.4670000000000001,0.01322,2.1502436586871836,0.034013196399155454,0.017006598199577727
0.4680000000000001,0.00015,3.444739440149189,0.0008455063136801536,0.0004227531568400768
0.4680000000000001,0.00019,3.444739440149189,0.0008455063136801536,0.0004227531568400768
0.4690000000000001,0.00035,3.5256166801265048,0.0006481097053342264,0.0003240548526671132
0.4690000000000001,0.00021,3.5256166801265048,0.0006481097053342264,0.0003240548526671132
0.4700000000000001,4e-05,3.5970946861104123,0.0005063800049743289,0.0002531900024871644
0.4700000000000001,3e-05,3.5970946861104123,0.0005063800049743289,0.0002531900024871644
0.4710000000000001,0.00029,3.6008703370087134,0.0004999095446469294,0.0002499547723234647
0.4710000000000001,0.00029,3.6008703370087134,0.0004999095446469294,0.0002499547723234647
0.4720000000000001,2e-05,4.0425527020062555,0.00011018012538661463,5.5090062693307315e-05
0.4720000000000001,2e-05,4.0425527020062555,0.00011018012538661463,5.5090062693307315e-05
0.4730000000000001,0.00033,3.9098740834087367,0.0001702491031227387,8.512455156136935e-05
0.4730000000000001,0.00031,3.9098740834087367,0.0001702491031227387,8.512455156136935e-05
0.4740000000000001,0.19885,0.8067187148749791,0.42179135375499555,0.21089567687749777
0.4740000000000001,0.19899,0.8067187148749791,0.42179135375499555,0.21089567687749777
0.4750000000000001,0.02193,1.9959888841255957,0.048748582149659755,0.024374291074829878
0.4750000000000001,0.02078,1.9959888841255957,0.048748582149659755,0.024374291074829878
0.4760000000000001,0.03688,1.613551102442186,0.10987101771225095,0.05493550885612548
0.4760000000000001,0.03867,1.613551102442186,0.10987101771225095,0.05493550885612548
0.4770000000000001,0.0045,2.6905845386399796,0.00838697056862004,0.00419348528431002
0.4770000000000001,0.00439,2.6905845386399796,0.00838697056862004,0.00419348528431002
0.4780000000000001,0.16704,0.859821967630594,0.39199594863199705,0.19599797431599852
0.4780000000000001,0.1644,0.859821967630594,0.39199594863199705,0.19599797431599852
0.4790000000000001,0.00196,3.1083290254072313,0.00246474462691397,0.001232372313456985
0.4790000000000001,0.00179,3.1083290254072313,0.00246474462691397,0.001232372313456985
0.4800000000000001,0.00174,2.895009895586709,0.004675417507021616,0.002337708753510808
0.4800000000000001,0.00172,2.895009895586709,0.004675417507021616,0.002337708753510808
0.4810000000000001,0.00021,4.032306600257339,0.00011123973628844151,5.5619868144220754e-05
0.4810000000000001,0.00025,4.032306600257339,0.00011123973628844151,5.5619868144220754e-05
0.4820000000000001,0.00261,2.620326167471378,0.010220303564324061,0.005110151782162031
0.4820000000000001,0.00307,2.620326167471378,0.010220303564324061,0.005110151782162031
0.4830000000000001,0.02397,2.123679706344668,0.03629199106173075,0.018145995530865374
0.4830000000000001,0.02359,2.123679706344668,0.03629199106173075,0.018145995530865374
0.4840000000000001,0.0107,2.140633721440001,0.03479172863127579,0.017395864315637895
0.4840000000000001,0.01084,2.140633721440001,0.03479172863127579,0.017395864315637895
0.4850000000000001,0.28196,-0.5096562664428074,0.6114687175101965,0.30573435875509825
0.4850000000000001,0.28255,-0.5096562664428074,0.6114687175101965,0.30573435875509825
0.4860000000000001,0.00135,2.751550331159639,0.007070896978195494,0.003535448489097747
0.4860000000000001,0.0012,2.751550331159639,0.007070896978195494,0.003535448489097747
0.4870000000000001,0.00092,3.598064783121872,0.0005074071417270578,0.0002537035708635289
0.4870000000000001,0.00092,3.598064783121872,0.0005074071417270578,0.0002537035708635289
0.4880000000000001,0.21944,0.7907597565261288,0.4309942110353434,0.2154971055176717
0.4880000000000001,0.21736,0.7907597565261288,0.4309942110353434,0.2154971055176717
0.4890000000000001,0.17894,0.9711225865251764,0.3339050398486214,0.1669525199243107
0.4890000000000001,0.17687,0.9711225865251764,0.3339050398486214,0.1669525199243107
0.4900000000000001,0.0331,1.7311077406254782,0.08664279211540692,0.04332139605770346
0.4900000000000001,0.03254,1.7311077406254782,0.08664279211540692,0.04332139605770346
0.4910000000000001,0.16782,1.0531001014016588,0.2948871996555651,0.14744359982778255
0.4910000000000001,0.16954,1.0531001014016588,0.2948871996555651,0.14744359982778255
0.4920000000000001,0.06926,1.7084455018674418,0.09071927687366341,0.045359638436831703
0.4920000000000001,0.06961,1.7084455018674418,0.09071927687366341,0.045359638436831703
0.4930000000000001,0.28193,0.6520323926485938,0.5159773295650188,0.2579886647825094
0.4930000000000001,0.2799,0.6520323926485938,0.5159773295650188,0.2579886647825094
0.4940000000000001,0.09177,1.3483860715591989,0.18067192828085193,0.09033596414042597
0.4940000000000001,0.09006,1.3483860715591989,0.18067192828085193,0.09033596414042597
0.4950000000000001,0.00419,2.4425476780983564,0.016377021647535198,0.008188510823767599
0.4950000000000001,0.00387,2.4425476780983564,0.016377021647535198,0.008188510823767599
0.4960000000000001,0.33699,-0.419239214981826,0.6759671837129575,0.33798359185647875
0.4960000000000001,0.34037,-0.419239214981826,0.6759671837129575,0.33798359185647875
0.4970000000000001,0.20496,0.8024245066791501,0.42425352885636736,0.21212676442818368
0.4970000000000001,0.2075,0.8024245066791501,0.42425352885636736,0.21212676442818368
0.4980000000000001,0.17164,0.984427575508476,0.32732974012905347,0.16366487006452674
0.4980000000000001,0.17044,0.984427575508476,0.32732974012905347,0.16366487006452674
0.4990000000000001,0.21112,0.7706512828731041,0.44277848596174685,0.22138924298087342
0.4990000000000001,0.21113,0.7706512828731041,0.44277848596174685,0.22138924298087342
0.5000000000000001,0.09883,-1.5450382742681656,0.12556822717227495,0.06278411358613747
0.5000000000000001,0.0971,-1.5450382742681656,0.12556822717227495,0.06278411358613747
0.5010000000000001,0.34346,-0.41455331358308833,0.6794062244055397,0.33970311220276983
0.5010000000000001,0.34687,-0.41455331358308833,0.6794062244055397,0.33970311220276983
0.5020000000000001,0.46094,0.0993833030200221,0.9210440627273828,0.4605220313636914
0.5020000000000001,0.46084,0.0993833030200221,0.9210440627273828,0.4605220313636914
0.5030000000000001,0.13942,1.2191645573219578,0.22574272471682252,0.11287136235841126
0.5030000000000001,0.1403,1.2191645573219578,0.22574272471682252,0.11287136235841126
0.5040000000000001,0.1895,-0.8155342982351791,0.4167456110842027,0.20837280554210136
0.5040000000000001,0.19041,-0.8155342982351791,0.4167456110842027,0.20837280554210136
0.5050000000000001,0.01491,-2.071809706339877,0.04091262643656053,0.020456313218280266
0.5050000000000001,0.01356,-2.071809706339877,0.04091262643656053,0.020456313218280266
0.5060000000000001,0.30475,0.5199575562175335,0.6042992246683625,0.30214961233418125
0.5060000000000001,0.30058,0.5199575562175335,0.6042992246683625,0.30214961233418125
0.5070000000000001,0.12719,-1.0528660447056408,0.29516664927435177,0.14758332463717588
0.5070000000000001,0.13059,-1.0528660447056408,0.29516664927435177,0.14758332463717588
0.5080000000000001,0.01721,-2.3869505458541194,0.018952748581950427,0.009476374290975214
0.5080000000000001,0.01786,-2.3869505458541194,0.018952748581950427,0.009476374290975214
0.5090000000000001,0.26207,-0.6758894446497699,0.5007733983418023,0.2503866991709012
0.5090000000000001,0.26338,-0.6758894446497699,0.5007733983418023,0.2503866991709012
0.5100000000000001,0.36947,-0.3342630692981221,0.7388955788938372,0.3694477894469186
0.5100000000000001,0.37195,-0.3342630692981221,0.7388955788938372,0.3694477894469186
0.5110000000000001,0.00261,-2.8474900137893893,0.005383476993627607,0.0026917384968138036
0.5110000000000001,0.00268,-2.8474900137893893,0.005383476993627607,0.0026917384968138036
0.5120000000000001,0.00091,-3.0064967100400057,0.0033837887751576555,0.0016918943875788277
0.5120000000000001,0.0009,-3.0064967100400057,0.0033837887751576555,0.0016918943875788277
0.5130000000000001,0.32284,0.44182609969138753,0.6595923421044971,0.32979617105224857
0.5130000000000001,0.32222,0.44182609969138753,0.6595923421044971,0.32979617105224857
0.5140000000000001,0.04537,-1.5946147512942666,0.11403513354056538,0.05701756677028269
0.5140000000000001,0.04518,-1.5946147512942666,0.11403513354056538,0.05701756677028269
0.5150000000000001,0.20207,-0.7847117948540794,0.4345303883302879,0.21726519416514395
0.5150000000000001,0.20251,-0.7847117948540794,0.4345303883302879,0.21726519416514395
0.5160000000000001,0.08524,-1.3312406991161336,0.1863909756995547,0.09319548784977735
0.5160000000000001,0.08515,-1.3312406991161336,0.1863909756995547,0.09319548784977735
0.5170000000000001,0.04227,-1.6865987621883927,0.09488642304752272,0.04744321152376136
0.5170000000000001,0.04282,-1.6865987621883927,0.09488642304752272,0.04744321152376136
0.5180000000000001,0.00214,-2.962740384392562,0.003837575270750325,0.0019187876353751626
0.5180000000000001,0.00259,-2.962740384392562,0.003837575270750325,0.0019187876353751626
0.5190000000000001,0.24013,-0.7869518841649311,0.433276763356483,0.2166383816782415
0.5190000000000001,0.23965,-0.7869518841649311,0.433276763356483,0.2166383816782415
0.5200000000000001,0.25531,-0.6171685147352489,0.5386090414790334,0.2693045207395167
0.5200000000000001,0.25424,-0.6171685147352489,0.5386090414790334,0.2693045207395167
0.5210000000000001,0.00057,-3.2081293902658876,0.0018345708429383298,0.0009172854214691649
0.5210000000000001,0.0008,-3.2081293902658876,0.0018345708429383298,0.0009172854214691649
0.5220000000000001,0.0141,-2.612617387136468,0.010410766481251017,0.005205383240625508
0.5220000000000001,0.01373,-2.612617387136468,0.010410766481251017,0.005205383240625508
0.5230000000000001,0.07477,-1.2426162400331688,0.21698754272125434,0.10849377136062717
0.5230000000000001,0.07642,-1.2426162400331688,0.21698754272125434,0.10849377136062717
0.5240000000000001,0.11749,-1.2680664657923237,0.2077824131147845,0.10389120655739224
0.5240000000000001,0.11831,-1.2680664657923237,0.2077824131147845,0.10389120655739224
0.5250000000000001,0.00231,-2.7564045726244095,0.00698871777311744,0.00349435888655872
0.5250000000000001,0.00225,-2.7564045726244095,0.00698871777311744,0.00349435888655872
0.5260000000000001,0.00072,-3.434491473130028,0.0008719068536365065,0.00043595342681825326
0.5260000000000001,0.00063,-3.434491473130028,0.0008719068536365065,0.00043595342681825326
0.5270000000000001,0.11196,-1.1474639545587826,0.25399674470671535,0.12699837235335767
0.5270000000000001,0.11299,-1.1474639545587826,0.25399674470671535,0.12699837235335767
0.5280000000000001,0.00741,-2.102989035527095,0.038030421988052385,0.019015210994026192
0.5280000000000001,0.00757,-2.102989035527095,0.038030421988052385,0.019015210994026192
0.5290000000000001,0.00454,-2.454283849928529,0.015924839148462468,0.007962419574231234
0.5290000000000001,0.00459,-2.454283849928529,0.015924839148462468,0.007962419574231234
0.5300000000000001,0.00704,-2.451958692101199,0.016000645610643665,0.008000322805321832
0.5300000000000001,0.00758,-2.451958692101199,0.016000645610643665,0.008000322805321832
0.5310000000000001,0.00212,-3.13202717170803,0.0022919483808270004,0.0011459741904135002
0.5310000000000001,0.00207,-3.13202717170803,0.0022919483808270004,0.0011459741904135002
0.5320000000000001,0.00153,-2.8213002027071745,0.005793891682336088,0.002896945841168044
0.5320000000000001,0.00153,-2.8213002027071745,0.005793891682336088,0.002896945841168044
0.5330000000000001,0.00023,-3.9136581241377053,0.00017050866043116485,8.525433021558242e-05
0.5330000000000001,0.00016,-3.9136581241377053,0.00017050866043116485,8.525433021558242e-05
0.5340000000000001,0.00054,-3.222039078104815,0.001736470764628916,0.000868235382314458
0.5340000000000001,0.00071,-3.222039078104815,0.001736470764628916,0.000868235382314458
0.5350000000000001,0.03622,-1.8354636375248323,0.06951803667032155,0.03475901833516078
0.5350000000000001,0.03545,-1.8354636375248323,0.06951803667032155,0.03475901833516078
0.5360000000000001,0.00016,-3.1425032335144634,0.0022231111776887663,0.0011115555888443832
0.5360000000000001,0.00023,-3.1425032335144634,0.0022231111776887663,0.0011115555888443832
0.5370000000000001,0.00011,-3.6276653066000373,0.00046626090277994463,0.00023313045138997231
0.5370000000000001,0.0001,-3.6276653066000373,0.00046626090277994463,0.00023313045138997231
0.5380000000000001,0.00159,-2.9880609839086536,0.00357879784217584,0.00178939892108792
0.5380000000000001,0.00157,-2.9880609839086536,0.00357879784217584,0.00178939892108792
0.5390000000000001,1e-05,-4.363081337523393,3.176147013362495e-05,1.5880735066812476e-05
0.5390000000000001,1e-05,-4.363081337523393,3.176147013362495e-05,1.5880735066812476e-05
0.5400000000000001,1e-05,-4.279355605400361,4.4256282985027715e-05,2.2128141492513858e-05
0.5400000000000001,1e-05,-4.279355605400361,4.4256282985027715e-05,2.2128141492513858e-05
0.5410000000000001,1e-05,-4.648507598492135,1.0907609931351748e-05,5.453804965675874e-06
0.5410000000000001,1e-05,-4.648507598492135,1.0907609931351748e-05,5.453804965675874e-06
0.5420000000000001,3e-05,-3.8801247291868926,0.00018984418979812575,9.492209489906288e-05
0.5420000000000001,3e-05,-3.8801247291868926,0.00018984418979812575,9.492209489906288e-05
0.5430000000000001,1e-05,-5.403869238484362,4.823791329864818e-07,2.411895664932409e-07
0.5430000000000001,1e-05,-5.403869238484362,4.823791329864818e-07,2.411895664932409e-07
0.5440000000000002,1e-05,-4.828385290260027,5.0737466464552195e-06,2.5368733232276097e-06
0.5440000000000002,1e-05,-4.828385290260027,5.0737466464552195e-06,2.5368733232276097e-06
0.5450000000000002,1e-05,-4.315430283382491,3.840822413797041e-05,1.9204112068985203e-05
0.5450000000000002,1e-05,-4.315430283382491,3.840822413797041e-05,1.9204112068985203e-05
0.5460000000000002,1e-05,-6.3663115016237075,8.086806344920185e-09,4.043403172460092e-09
0.5460000000000002,1e-05,-6.3663115016237075,8.086806344920185e-09,4.043403172460092e-09
0.5470000000000002,1e-05,-4.289497612966533,4.2537541142843205e-05,2.1268770571421603e-05
0.5470000000000002,1e-05,-4.289497612966533,4.2537541142843205e-05,2.1268770571421603e-05
0.5480000000000002,1e-05,-4.871837274394166,4.612192704328676e-06,2.306096352164338e-06
0.5480000000000002,1e-05,-4.871837274394166,4.612192704328676e-06,2.306096352164338e-06
0.5490000000000002,1e-05,-4.532360025817533,1.6508059537698256e-05,8.254029768849128e-06
0.5490000000000002,1e-05,-4.532360025817533,1.6508059537698256e-05,8.254029768849128e-06
0.5500000000000002,1e-05,-4.8398208253509445,4.848392868424366e-06,2.424196434212183e-06
0.5500000000000002,1e-05,-4.8398208253509445,4.848392868424366e-06,2.424196434212183e-06
0.5510000000000002,4e-05,-3.69834449594109,0.0003584187913801243,0.00017920939569006215
0.5510000000000002,5e-05,-3.69834449594109,0.0003584187913801243,0.00017920939569006215
0.5520000000000002,1e-05,-5.21910481830301,1.0503891595975312e-06,5.251945797987656e-07
0.5520000000000002,1e-05,-5.21910481830301,1.0503891595975312e-06,5.251945797987656e-07
0.5530000000000002,1e-05,-8.531490071294579,1.8431900635522488e-13,9.215950317761244e-14
0.5530000000000002,1e-05,-8.531490071294579,1.8431900635522488e-13,9.215950317761244e-14
0.5540000000000002,1e-05,-6.34207009718484,7.397475804948592e-09,3.698737902474296e-09
0.5540000000000002,1e-05,-6.34207009718484,7.397475804948592e-09,3.698737902474296e-09
0.5550000000000002,1e-05,-4.807613054742107,5.518816483914179e-06,2.7594082419570896e-06
0.5550000000000002,1e-05,-4.807613054742107,5.518816483914179e-06,2.7594082419570896e-06
0.5560000000000002,1e-05,-7.501173829519831,2.925415738985377e-11,1.4627078694926884e-11
0.5560000000000002,1e-05,-7.501173829519831,2.925415738985377e-11,1.4627078694926884e-11
0.5570000000000002,3e-05,-4.835887246406023,4.932203197477158e-06,2.466101598738579e-06
0.5570000000000002,1e-05,-4.835887246406023,4.932203197477158e-06,2.466101598738579e-06
0.5580000000000002,1e-05,-5.168888930659414,1.2499752283962691e-06,6.249876141981346e-07
0.5580000000000002,1e-05,-5.168888930659414,1.2499752283962691e-06,6.249876141981346e-07
0.5590000000000002,1e-05,-4.855840854558312,4.592541876956975e-06,2.2962709384784874e-06
0.5590000000000002,1e-05,-4.855840854558312,4.592541876956975e-06,2.2962709384784874e-06
0.5600000000000002,1e-05,-5.4821287434114465,3.366557857468312e-07,1.683278928734156e-07
0.5600000000000002,1e-05,-5.4821287434114465,3.366557857468312e-07,1.683278928734156e-07
